id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kondisi_korban,jumlah_korban,satuan,tahun
860,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENGUNGSI,7,JIWA,2018
861,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENDERITA,1062,JIWA,2018
862,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HILANG,0,JIWA,2018
863,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENINGGAL DUNIA,1,JIWA,2018
864,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LUKA-LUKA,5,JIWA,2018
865,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENGUNGSI,172,JIWA,2018
866,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENDERITA,6283,JIWA,2018
867,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HILANG,0,JIWA,2018
868,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENINGGAL DUNIA,0,JIWA,2018
869,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LUKA-LUKA,0,JIWA,2018
870,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENGUNGSI,0,JIWA,2018
871,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENDERITA,3,JIWA,2018
872,32,JAWA BARAT,3213,KABUPATEN SUBANG,HILANG,0,JIWA,2018
873,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENINGGAL DUNIA,0,JIWA,2018
874,32,JAWA BARAT,3213,KABUPATEN SUBANG,LUKA-LUKA,0,JIWA,2018
875,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENGUNGSI,1200,JIWA,2018
876,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENDERITA,5,JIWA,2018
877,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HILANG,0,JIWA,2018
878,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENINGGAL DUNIA,4,JIWA,2018
879,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LUKA-LUKA,11,JIWA,2018
880,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENGUNGSI,0,JIWA,2018
881,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENDERITA,6163,JIWA,2018
882,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HILANG,0,JIWA,2018
883,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENINGGAL DUNIA,0,JIWA,2018
884,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LUKA-LUKA,3,JIWA,2018
885,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENGUNGSI,0,JIWA,2018
886,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENDERITA,10,JIWA,2018
887,32,JAWA BARAT,3216,KABUPATEN BEKASI,HILANG,0,JIWA,2018
888,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENINGGAL DUNIA,0,JIWA,2018
889,32,JAWA BARAT,3216,KABUPATEN BEKASI,LUKA-LUKA,0,JIWA,2018
890,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENGUNGSI,0,JIWA,2018
891,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENDERITA,235,JIWA,2018
892,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HILANG,0,JIWA,2018
893,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENINGGAL DUNIA,2,JIWA,2018
894,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LUKA-LUKA,11,JIWA,2018
895,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENGUNGSI,18,JIWA,2018
896,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENDERITA,1351,JIWA,2018
897,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HILANG,0,JIWA,2018
898,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENINGGAL DUNIA,1,JIWA,2018
899,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LUKA-LUKA,1,JIWA,2018
900,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENGUNGSI,4869,JIWA,2018
901,32,JAWA BARAT,3271,KOTA BOGOR,MENDERITA,1182,JIWA,2018
902,32,JAWA BARAT,3271,KOTA BOGOR,HILANG,0,JIWA,2018
903,32,JAWA BARAT,3271,KOTA BOGOR,MENINGGAL DUNIA,1,JIWA,2018
904,32,JAWA BARAT,3271,KOTA BOGOR,LUKA-LUKA,12,JIWA,2018
905,32,JAWA BARAT,3271,KOTA BOGOR,MENGUNGSI,7,JIWA,2018
906,32,JAWA BARAT,3272,KOTA SUKABUMI,MENDERITA,0,JIWA,2018
907,32,JAWA BARAT,3272,KOTA SUKABUMI,HILANG,0,JIWA,2018
908,32,JAWA BARAT,3272,KOTA SUKABUMI,MENINGGAL DUNIA,0,JIWA,2018
909,32,JAWA BARAT,3272,KOTA SUKABUMI,LUKA-LUKA,0,JIWA,2018
910,32,JAWA BARAT,3272,KOTA SUKABUMI,MENGUNGSI,0,JIWA,2018
911,32,JAWA BARAT,3273,KOTA BANDUNG,MENDERITA,742,JIWA,2018
912,32,JAWA BARAT,3273,KOTA BANDUNG,HILANG,0,JIWA,2018
913,32,JAWA BARAT,3273,KOTA BANDUNG,MENINGGAL DUNIA,1,JIWA,2018
914,32,JAWA BARAT,3273,KOTA BANDUNG,LUKA-LUKA,8,JIWA,2018
915,32,JAWA BARAT,3273,KOTA BANDUNG,MENGUNGSI,0,JIWA,2018
916,32,JAWA BARAT,3274,KOTA CIREBON,MENDERITA,2465,JIWA,2018
917,32,JAWA BARAT,3274,KOTA CIREBON,HILANG,0,JIWA,2018
918,32,JAWA BARAT,3274,KOTA CIREBON,MENINGGAL DUNIA,1,JIWA,2018
919,32,JAWA BARAT,3274,KOTA CIREBON,LUKA-LUKA,2,JIWA,2018
920,32,JAWA BARAT,3274,KOTA CIREBON,MENGUNGSI,0,JIWA,2018
921,32,JAWA BARAT,3275,KOTA BEKASI,MENDERITA,387,JIWA,2018
922,32,JAWA BARAT,3275,KOTA BEKASI,HILANG,0,JIWA,2018
923,32,JAWA BARAT,3275,KOTA BEKASI,MENINGGAL DUNIA,0,JIWA,2018
924,32,JAWA BARAT,3275,KOTA BEKASI,LUKA-LUKA,0,JIWA,2018
925,32,JAWA BARAT,3275,KOTA BEKASI,MENGUNGSI,1,JIWA,2018
926,32,JAWA BARAT,3276,KOTA DEPOK,MENDERITA,0,JIWA,2018
927,32,JAWA BARAT,3276,KOTA DEPOK,HILANG,0,JIWA,2018
928,32,JAWA BARAT,3276,KOTA DEPOK,MENINGGAL DUNIA,0,JIWA,2018
929,32,JAWA BARAT,3276,KOTA DEPOK,LUKA-LUKA,0,JIWA,2018
930,32,JAWA BARAT,3276,KOTA DEPOK,MENGUNGSI,0,JIWA,2018
931,32,JAWA BARAT,3277,KOTA CIMAHI,MENDERITA,1127,JIWA,2018
932,32,JAWA BARAT,3277,KOTA CIMAHI,HILANG,0,JIWA,2018
933,32,JAWA BARAT,3277,KOTA CIMAHI,MENINGGAL DUNIA,3,JIWA,2018
934,32,JAWA BARAT,3277,KOTA CIMAHI,LUKA-LUKA,0,JIWA,2018
935,32,JAWA BARAT,3277,KOTA CIMAHI,MENGUNGSI,0,JIWA,2018
936,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENDERITA,106,JIWA,2018
937,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HILANG,0,JIWA,2018
938,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENINGGAL DUNIA,0,JIWA,2018
939,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LUKA-LUKA,0,JIWA,2018
940,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENGUNGSI,0,JIWA,2018
941,32,JAWA BARAT,3279,KOTA BANJAR,MENDERITA,0,JIWA,2018
942,32,JAWA BARAT,3279,KOTA BANJAR,HILANG,0,JIWA,2018
943,32,JAWA BARAT,3279,KOTA BANJAR,MENINGGAL DUNIA,1,JIWA,2018
944,32,JAWA BARAT,3279,KOTA BANJAR,LUKA-LUKA,0,JIWA,2018
945,32,JAWA BARAT,3279,KOTA BANJAR,MENGUNGSI,0,JIWA,2018
946,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENDERITA,4626,JIWA,2019
947,32,JAWA BARAT,3201,KABUPATEN BOGOR,HILANG,2,JIWA,2019
948,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENINGGAL DUNIA,0,JIWA,2019
949,32,JAWA BARAT,3201,KABUPATEN BOGOR,LUKA-LUKA,34,JIWA,2019
950,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENGUNGSI,74,JIWA,2019
951,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENDERITA,1441,JIWA,2019
952,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,HILANG,0,JIWA,2019
953,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENINGGAL DUNIA,5,JIWA,2019
954,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LUKA-LUKA,16,JIWA,2019
955,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENGUNGSI,117,JIWA,2019
956,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENDERITA,146,JIWA,2019
957,32,JAWA BARAT,3203,KABUPATEN CIANJUR,HILANG,0,JIWA,2019
958,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENINGGAL DUNIA,4,JIWA,2019
959,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LUKA-LUKA,1,JIWA,2019
960,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENGUNGSI,51,JIWA,2019
961,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENDERITA,44494,JIWA,2019
962,32,JAWA BARAT,3204,KABUPATEN BANDUNG,HILANG,0,JIWA,2019
963,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENINGGAL DUNIA,5,JIWA,2019
964,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LUKA-LUKA,27,JIWA,2019
965,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENGUNGSI,2311,JIWA,2019
966,32,JAWA BARAT,3205,KABUPATEN GARUT,MENDERITA,2048,JIWA,2019
967,32,JAWA BARAT,3205,KABUPATEN GARUT,HILANG,0,JIWA,2019
968,32,JAWA BARAT,3205,KABUPATEN GARUT,MENINGGAL DUNIA,4,JIWA,2019
969,32,JAWA BARAT,3205,KABUPATEN GARUT,LUKA-LUKA,10,JIWA,2019
970,32,JAWA BARAT,3205,KABUPATEN GARUT,MENGUNGSI,280,JIWA,2019
971,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENDERITA,75,JIWA,2019
972,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,HILANG,0,JIWA,2019
973,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENINGGAL DUNIA,1,JIWA,2019
974,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LUKA-LUKA,0,JIWA,2019
975,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENGUNGSI,0,JIWA,2019
976,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENDERITA,907,JIWA,2019
977,32,JAWA BARAT,3207,KABUPATEN CIAMIS,HILANG,0,JIWA,2019
978,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENINGGAL DUNIA,1,JIWA,2019
979,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LUKA-LUKA,4,JIWA,2019
980,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENGUNGSI,0,JIWA,2019
981,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENDERITA,446,JIWA,2019
982,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HILANG,0,JIWA,2019
983,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENINGGAL DUNIA,0,JIWA,2019
984,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LUKA-LUKA,2,JIWA,2019
985,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENGUNGSI,0,JIWA,2019
986,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENDERITA,7731,JIWA,2019
987,32,JAWA BARAT,3209,KABUPATEN CIREBON,HILANG,0,JIWA,2019
988,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENINGGAL DUNIA,1,JIWA,2019
989,32,JAWA BARAT,3209,KABUPATEN CIREBON,LUKA-LUKA,0,JIWA,2019
990,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENGUNGSI,170,JIWA,2019
991,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENDERITA,466,JIWA,2019
992,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HILANG,0,JIWA,2019
993,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENINGGAL DUNIA,0,JIWA,2019
994,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LUKA-LUKA,7,JIWA,2019
995,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENGUNGSI,65,JIWA,2019
996,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENDERITA,875,JIWA,2019
997,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HILANG,0,JIWA,2019
998,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENINGGAL DUNIA,0,JIWA,2019
999,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LUKA-LUKA,2,JIWA,2019
1000,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENGUNGSI,0,JIWA,2019
1001,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENDERITA,24817,JIWA,2019
1002,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HILANG,0,JIWA,2019
1003,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENINGGAL DUNIA,0,JIWA,2019
1004,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LUKA-LUKA,0,JIWA,2019
1005,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENGUNGSI,1400,JIWA,2019
1006,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENDERITA,68,JIWA,2019
1007,32,JAWA BARAT,3213,KABUPATEN SUBANG,HILANG,0,JIWA,2019
1008,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENINGGAL DUNIA,0,JIWA,2019
1009,32,JAWA BARAT,3213,KABUPATEN SUBANG,LUKA-LUKA,0,JIWA,2019
1010,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENGUNGSI,0,JIWA,2019
1011,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENDERITA,68,JIWA,2019
1012,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HILANG,0,JIWA,2019
1013,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENINGGAL DUNIA,0,JIWA,2019
1014,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LUKA-LUKA,1,JIWA,2019
1015,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENGUNGSI,0,JIWA,2019
1016,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENDERITA,840,JIWA,2019
1017,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HILANG,0,JIWA,2019
1018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENINGGAL DUNIA,0,JIWA,2019
1019,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LUKA-LUKA,18,JIWA,2019
1020,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENGUNGSI,0,JIWA,2019
1021,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENDERITA,0,JIWA,2019
1022,32,JAWA BARAT,3216,KABUPATEN BEKASI,HILANG,0,JIWA,2019
1023,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENINGGAL DUNIA,0,JIWA,2019
1024,32,JAWA BARAT,3216,KABUPATEN BEKASI,LUKA-LUKA,0,JIWA,2019
1025,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENGUNGSI,0,JIWA,2019
1026,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENDERITA,108,JIWA,2019
1027,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HILANG,0,JIWA,2019
1028,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENINGGAL DUNIA,0,JIWA,2019
1029,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LUKA-LUKA,2,JIWA,2019
1030,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENGUNGSI,178,JIWA,2019
1031,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENDERITA,167,JIWA,2019
1032,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HILANG,0,JIWA,2019
1033,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENINGGAL DUNIA,0,JIWA,2019
1034,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LUKA-LUKA,3,JIWA,2019
1035,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENGUNGSI,0,JIWA,2019
1036,32,JAWA BARAT,3271,KOTA BOGOR,MENDERITA,1523,JIWA,2019
1037,32,JAWA BARAT,3271,KOTA BOGOR,HILANG,0,JIWA,2019
1038,32,JAWA BARAT,3271,KOTA BOGOR,MENINGGAL DUNIA,2,JIWA,2019
1039,32,JAWA BARAT,3271,KOTA BOGOR,LUKA-LUKA,9,JIWA,2019
1040,32,JAWA BARAT,3271,KOTA BOGOR,MENGUNGSI,0,JIWA,2019
1041,32,JAWA BARAT,3272,KOTA SUKABUMI,MENDERITA,15,JIWA,2019
1042,32,JAWA BARAT,3272,KOTA SUKABUMI,HILANG,0,JIWA,2019
1043,32,JAWA BARAT,3272,KOTA SUKABUMI,MENINGGAL DUNIA,0,JIWA,2019
1044,32,JAWA BARAT,3272,KOTA SUKABUMI,LUKA-LUKA,0,JIWA,2019
1045,32,JAWA BARAT,3272,KOTA SUKABUMI,MENGUNGSI,0,JIWA,2019
1046,32,JAWA BARAT,3273,KOTA BANDUNG,MENDERITA,141,JIWA,2019
1047,32,JAWA BARAT,3273,KOTA BANDUNG,HILANG,0,JIWA,2019
1048,32,JAWA BARAT,3273,KOTA BANDUNG,MENINGGAL DUNIA,7,JIWA,2019
1049,32,JAWA BARAT,3273,KOTA BANDUNG,LUKA-LUKA,19,JIWA,2019
1050,32,JAWA BARAT,3273,KOTA BANDUNG,MENGUNGSI,0,JIWA,2019
1051,32,JAWA BARAT,3274,KOTA CIREBON,MENDERITA,0,JIWA,2019
1052,32,JAWA BARAT,3274,KOTA CIREBON,HILANG,0,JIWA,2019
1053,32,JAWA BARAT,3274,KOTA CIREBON,MENINGGAL DUNIA,0,JIWA,2019
1054,32,JAWA BARAT,3274,KOTA CIREBON,LUKA-LUKA,1,JIWA,2019
1055,32,JAWA BARAT,3274,KOTA CIREBON,MENGUNGSI,0,JIWA,2019
1056,32,JAWA BARAT,3275,KOTA BEKASI,MENDERITA,0,JIWA,2019
1057,32,JAWA BARAT,3275,KOTA BEKASI,HILANG,0,JIWA,2019
1058,32,JAWA BARAT,3275,KOTA BEKASI,MENINGGAL DUNIA,0,JIWA,2019
1059,32,JAWA BARAT,3275,KOTA BEKASI,LUKA-LUKA,0,JIWA,2019
1060,32,JAWA BARAT,3275,KOTA BEKASI,MENGUNGSI,0,JIWA,2019
1061,32,JAWA BARAT,3276,KOTA DEPOK,MENDERITA,20,JIWA,2019
1062,32,JAWA BARAT,3276,KOTA DEPOK,HILANG,0,JIWA,2019
1063,32,JAWA BARAT,3276,KOTA DEPOK,MENINGGAL DUNIA,1,JIWA,2019
1064,32,JAWA BARAT,3276,KOTA DEPOK,LUKA-LUKA,6,JIWA,2019
1065,32,JAWA BARAT,3276,KOTA DEPOK,MENGUNGSI,0,JIWA,2019
1066,32,JAWA BARAT,3277,KOTA CIMAHI,MENDERITA,646,JIWA,2019
1067,32,JAWA BARAT,3277,KOTA CIMAHI,HILANG,0,JIWA,2019
1068,32,JAWA BARAT,3277,KOTA CIMAHI,MENINGGAL DUNIA,2,JIWA,2019
1069,32,JAWA BARAT,3277,KOTA CIMAHI,LUKA-LUKA,10,JIWA,2019
1070,32,JAWA BARAT,3277,KOTA CIMAHI,MENGUNGSI,0,JIWA,2019
1071,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENDERITA,205,JIWA,2019
1072,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HILANG,0,JIWA,2019
1073,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENINGGAL DUNIA,1,JIWA,2019
1074,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LUKA-LUKA,6,JIWA,2019
1075,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENGUNGSI,0,JIWA,2019
1076,32,JAWA BARAT,3279,KOTA BANJAR,MENDERITA,0,JIWA,2019
1077,32,JAWA BARAT,3279,KOTA BANJAR,HILANG,0,JIWA,2019
1078,32,JAWA BARAT,3279,KOTA BANJAR,MENINGGAL DUNIA,0,JIWA,2019
1079,32,JAWA BARAT,3279,KOTA BANJAR,LUKA-LUKA,0,JIWA,2019
1080,32,JAWA BARAT,3279,KOTA BANJAR,MENGUNGSI,0,JIWA,2019
1081,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENDERITA,26084,JIWA,2020
1082,32,JAWA BARAT,3201,KABUPATEN BOGOR,HILANG,4,JIWA,2020
1083,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENINGGAL DUNIA,23,JIWA,2020
1084,32,JAWA BARAT,3201,KABUPATEN BOGOR,LUKA-LUKA,30,JIWA,2020
1085,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENGUNGSI,6529,JIWA,2020
1086,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENDERITA,2985,JIWA,2020
1087,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,HILANG,2,JIWA,2020
1088,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENINGGAL DUNIA,5,JIWA,2020
1089,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LUKA-LUKA,24,JIWA,2020
1090,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENGUNGSI,173,JIWA,2020
1091,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENDERITA,3852,JIWA,2020
1092,32,JAWA BARAT,3203,KABUPATEN CIANJUR,HILANG,0,JIWA,2020
1093,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENINGGAL DUNIA,3,JIWA,2020
1094,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LUKA-LUKA,2,JIWA,2020
1095,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENGUNGSI,30,JIWA,2020
1096,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENDERITA,256828,JIWA,2020
1097,32,JAWA BARAT,3204,KABUPATEN BANDUNG,HILANG,0,JIWA,2020
1098,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENINGGAL DUNIA,0,JIWA,2020
1099,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LUKA-LUKA,2,JIWA,2020
1100,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENGUNGSI,7263,JIWA,2020
1101,32,JAWA BARAT,3205,KABUPATEN GARUT,MENDERITA,10013,JIWA,2020
1102,32,JAWA BARAT,3205,KABUPATEN GARUT,HILANG,1,JIWA,2020
1103,32,JAWA BARAT,3205,KABUPATEN GARUT,MENINGGAL DUNIA,1,JIWA,2020
1104,32,JAWA BARAT,3205,KABUPATEN GARUT,LUKA-LUKA,2,JIWA,2020
1105,32,JAWA BARAT,3205,KABUPATEN GARUT,MENGUNGSI,180,JIWA,2020
1106,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENDERITA,275,JIWA,2020
1107,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,HILANG,0,JIWA,2020
1108,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENINGGAL DUNIA,5,JIWA,2020
1109,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LUKA-LUKA,8,JIWA,2020
1110,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENGUNGSI,0,JIWA,2020
1111,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENDERITA,24847,JIWA,2020
1112,32,JAWA BARAT,3207,KABUPATEN CIAMIS,HILANG,0,JIWA,2020
1113,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENINGGAL DUNIA,0,JIWA,2020
1114,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LUKA-LUKA,5,JIWA,2020
1115,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENGUNGSI,272,JIWA,2020
1116,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENDERITA,1097,JIWA,2020
1117,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HILANG,0,JIWA,2020
1118,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENINGGAL DUNIA,0,JIWA,2020
1119,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LUKA-LUKA,0,JIWA,2020
1120,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENGUNGSI,0,JIWA,2020
1121,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENDERITA,61491,JIWA,2020
1122,32,JAWA BARAT,3209,KABUPATEN CIREBON,HILANG,0,JIWA,2020
1123,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENINGGAL DUNIA,2,JIWA,2020
1124,32,JAWA BARAT,3209,KABUPATEN CIREBON,LUKA-LUKA,4,JIWA,2020
1125,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENGUNGSI,544,JIWA,2020
1126,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENDERITA,744,JIWA,2020
1127,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HILANG,0,JIWA,2020
1128,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENINGGAL DUNIA,1,JIWA,2020
1129,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LUKA-LUKA,1,JIWA,2020
1130,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENGUNGSI,0,JIWA,2020
1131,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENDERITA,771,JIWA,2020
1132,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HILANG,0,JIWA,2020
1133,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENINGGAL DUNIA,2,JIWA,2020
1134,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LUKA-LUKA,15,JIWA,2020
1135,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENGUNGSI,125,JIWA,2020
1136,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENDERITA,26092,JIWA,2020
1137,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HILANG,0,JIWA,2020
1138,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENINGGAL DUNIA,0,JIWA,2020
1139,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LUKA-LUKA,1,JIWA,2020
1140,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENGUNGSI,0,JIWA,2020
1141,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENDERITA,8593,JIWA,2020
1142,32,JAWA BARAT,3213,KABUPATEN SUBANG,HILANG,0,JIWA,2020
1143,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENINGGAL DUNIA,1,JIWA,2020
